"downloaded","language","form","form_type","data_id","child_id","age","measure","vocab","n","first_administration","is_norming","monolingual","typically_developing"
2022-11-05,"English (American)","WG","WG",194531,83288,8,"production",1,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194532,4413,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194534,4414,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194538,4416,8,"production",2,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194539,83292,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194553,83299,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194555,83300,8,"production",1,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194557,83301,8,"production",13,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194559,83302,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194565,83305,8,"production",1,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194569,83307,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194577,83311,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194602,83324,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194634,83340,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194638,83342,8,"production",1,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194640,83343,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194644,83345,8,"production",1,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194655,4474,8,"production",1,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194657,4475,8,"production",2,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194658,83352,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194669,4481,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194671,4482,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194673,4483,8,"production",1,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194675,4484,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194677,4485,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194678,83362,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194679,4486,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194681,4487,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194688,83367,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194690,83368,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194698,83372,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194737,83392,8,"production",21,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194745,83396,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194747,83397,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194751,83399,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194773,83410,8,"production",1,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194779,83413,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194787,83417,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194819,83433,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194841,83444,8,"production",1,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194849,83448,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194854,4573,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194863,83455,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194868,4580,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194870,4581,8,"production",7,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194895,83471,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194899,4595,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194910,83479,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194916,83482,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194932,83490,8,"production",0,2949,TRUE,TRUE,TRUE,TRUE
2022-11-05,"English (American)","WG","WG",194935,4613,8,"production",2,2949,TRUE,TRUE,TRUE,TRUE
